@CO	shape:(13100, 2)
@CO	dtype:float64
VALUE_0	VALUE_1
-6.350796721843466e-09	-18.87464552853005
-1.1314077452695415e-10	-22.906425058513175
-2.455547473689812e-07	-15.219746605913011
-3.6376457401843254e-13	-28.642177954132855
-3.6376457401843254e-13	-28.64217795427197
-2.1914137171563652e-12	-26.709905451114906
-3.6387559632089506e-13	-28.406827806213535
-2.1846413567061518e-12	-26.67569223743994
-3.6376457401843254e-13	-28.64217795427197
-1.0512146708663295e-12	-27.32764033555328
-8.46112063745963e-09	-18.587754405047868
-3.764405270278992e-07	-14.792505451734689
-3.6376457401843254e-13	-28.64217794272487
-4.8734828950181e-09	-19.139585542808412
-3.6376457401843254e-13	-28.642177930680138
-3.6376457401843254e-13	-28.62811120405225
-3.6376457401843254e-13	-28.64217795427197
-4.6648800727799866e-07	-14.57803241448596
-3.6376457401843254e-13	-28.64217795427197
-1.6564599136792424e-09	-20.21893095036328
-8.048617328171304e-12	-25.50597910011406
-3.8219427622721014e-13	-27.969279764132043
-2.7681024139525334e-11	-24.297430332802517
-3.6376457401843254e-13	-28.64077516328409
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177906256276
-3.6376457401843254e-13	-28.64217795427197
-4.275457343771993e-06	-12.362621561063136
-3.6376457401843254e-13	-28.64203616871064
-9.779249021679703e-09	-18.44306287534473
-3.175974116087499e-06	-12.659897881773833
-3.6376457401843254e-13	-28.642176587505666
-4.452972962587509e-08	-16.92711213765641
-5.301592498341279e-12	-25.945528586587315
-3.6376457401843254e-13	-28.64217795416041
-3.676997595292164e-11	-24.045965914490786
-3.656519531602953e-13	-28.622121898068304
-1.6416984993661288e-09	-20.22768127826169
-5.102029909664907e-13	-28.299851587015354
-5.238696804132914e-08	-16.764594333495737
-3.6376457401843254e-13	-28.64217795427197
-1.3472791296487152e-06	-13.51742415321477
-3.6376457401843254e-13	-28.64217618793746
-2.038785806846022e-11	-24.643301991613377
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.825395721359428e-12	-25.812998203145032
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642175591997923
-3.6376457401843254e-13	-28.630560717701293
-3.6376457401843254e-13	-28.642177953618052
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-5.824396520637265e-12	-26.02596521564658
-3.6376457401843254e-13	-28.64215501116186
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177931286433
-3.6376457401843254e-13	-28.642117747309303
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.657910003200925e-10	-22.047827525285825
-1.355883672560232e-07	-15.813646855471836
-2.7757718901177952e-09	-19.702245773316324
-1.3028744749732368e-11	-25.116818183292562
-8.05891636757039e-09	-18.63642861655973
-1.2916260561102177e-08	-18.16479060976615
-3.6376457401843254e-13	-28.64217795427197
-1.9944601525878625e-12	-26.76341088732612
-6.893923196193974e-07	-14.187455123461657
-3.6376457401843254e-13	-28.642173813061312
-3.6376457401843254e-13	-28.642177954231872
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954271926
-3.6376457401843254e-13	-28.64217795427197
-3.3894216877605743e-09	-19.502452869698825
-1.3877832482633856e-06	-13.487803642227199
-4.173883461078276e-13	-28.27305887794846
-3.6376457401843254e-13	-28.641918288296747
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-2.4405993892528954e-10	-22.133319490178952
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.639960419226465
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.006406317813571e-12	-26.108274190153608
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-6.613595782134496e-10	-21.13707562333281
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954263154
-3.6376457401843254e-13	-28.642177160879726
-3.6376457401843254e-13	-28.591888218493384
-3.642086632282826e-13	-27.860605206036123
-3.6376457401843254e-13	-28.64217795427197
-7.112060940173137e-11	-23.370277863913415
-3.7079431956521525e-06	-12.505035174964576
-2.0363433161918465e-11	-24.619852360248387
-4.703357386892648e-08	-16.872410034026405
-3.6376457401843254e-13	-28.64217791815605
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217754968816
-2.1554168697646148e-06	-13.047527255925841
-1.0344125433880969e-05	-11.479096944407406
-3.6376457401843254e-13	-28.642177954225506
-5.4416164851911475e-08	-16.726603208808662
-1.0755785151417285e-11	-25.248614303920725
-4.529774043082746e-07	-14.607424122625755
-1.8677875412986822e-08	-17.795913934905382
-3.6376457401843254e-13	-28.64217795427197
-1.7890197098746619e-06	-13.233843762924616
-3.6376457401843254e-13	-28.642168885848186
-2.5811461024094484e-08	-17.472435399540707
-1.3960403222323947e-08	-18.087071551351137
-1.4656602248530604e-07	-15.735794812575541
-2.3337583626159564e-06	-12.968031704643652
-1.04626302066535e-09	-20.677233621937905
-9.310607840262719e-12	-25.39808782221248
-1.364155269301115e-07	-15.80755730661848
-5.921696081823136e-07	-14.339471954406978
-7.141509605901319e-13	-27.319452130397192
-3.67095243092308e-13	-28.201668856859783
-3.6376457401843254e-13	-28.642177903386596
-1.4401208170422564e-08	-18.055951348206907
-8.795236722258792e-08	-16.246473377730236
-1.1247280884418842e-11	-25.164596224168843
-1.3469152479961277e-05	-11.21511517302555
-3.6376457401843254e-13	-28.64217795427197
-1.3915171796496928e-06	-13.485116109635968
-1.1166345625923668e-11	-25.205988359135322
-5.876275854854729e-06	-12.044590370220892
-3.640976409258201e-13	-28.641106590068357
-4.6290660998815625e-07	-14.585739839082615
-3.6443070783320763e-13	-28.640485625524487
-1.0701867874107762e-06	-13.747678177585641
-3.640976409258201e-13	-28.639635871508283
-3.642086632282826e-13	-27.931282902062367
-3.6376457401843254e-13	-28.642177703590914
-1.26429094970959e-09	-20.488340746231895
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.641110604185624
-3.6376457401843254e-13	-28.64217795427197
-1.9050555022381843e-09	-20.078594153838775
-6.330436175261411e-12	-25.784213474769075
-9.386419964063641e-07	-13.87883249964057
-2.7233690801375943e-06	-12.81364199507072
-3.1887161415777854e-06	-12.655893779711992
-7.422471398621511e-08	-16.4161623364492
-5.157471903438626e-07	-14.477648763340614
-2.6315548927180465e-06	-12.847936841192327
-6.551366421581051e-08	-16.541002404352607
-4.115381649461014e-06	-12.400781019193051
-2.131856358111861e-10	-22.27149218327036
-2.545645578222455e-07	-15.183712920126245
-2.6222182031299113e-07	-15.154076797498528
-1.5712631135644806e-06	-13.363631442046808
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.597495553921036
-2.1840862451938392e-12	-27.05028944180803
-3.6376457401843254e-13	-28.64217795427197
-1.476145503553905e-06	-13.426076881843278
-3.958941344472944e-06	-12.439536071941749
-1.1390100029817773e-08	-18.290516829961675
-3.6376457401843254e-13	-28.64217795427189
-3.6376457401843254e-13	-28.641920124854547
-6.335132973767088e-10	-21.17966896867156
-3.6376457401843254e-13	-28.642177878294742
-3.978716522912151e-09	-19.342207549164044
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.62723295249322
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.634669386566028
-25.2800624251304	-1.017258499658169e-11
-26.44494765098402	-3.2742142330732804e-12
-3.6376457401843254e-13	-28.642177954271762
-3.6376457401843254e-13	-28.64217795427197
-5.741201958286979e-11	-23.58203536193147
-9.448435533965238e-09	-18.47734062299251
-1.0949772033530536e-08	-18.329998150035415
-9.827339537138435e-07	-13.832927626421805
-4.487236311023768e-06	-12.314275847218214
-1.4907797218910446e-11	-24.941971394268514
-2.1882175044174446e-07	-15.33500849475673
-4.2001673972169584e-08	-16.985547502988375
-1.263951968921706e-06	-13.581267980870619
-2.646716179555142e-12	-26.465919707588885
-2.5351387655803137e-12	-26.648092779853354
-7.840111893031576e-11	-23.28024017705398
-6.296794943794204e-07	-14.278055389449193
-2.443329916335113e-06	-12.922150186317044
-3.809886572891941e-09	-19.38578641227574
-6.761650032105493e-07	-14.206828099070457
-9.325044901253854e-07	-13.88539206264175
-1.5621282757893873e-06	-13.36946249215988
-4.333519848520595e-08	-16.954305856961472
-2.3495129143902282e-06	-12.961303672800355
-9.335053285930428e-10	-20.792609284268536
-5.313500067716248e-08	-16.750440493111697
-8.205893793911123e-07	-14.013242864618547
-2.2907536423311115e-09	-19.894496155074417
-1.7140929747805345e-07	-15.579212312189798
-1.5127711583406978e-08	-18.0067728102215
-2.30696767078431e-07	-15.282160851881459
-1.9763979780540453e-07	-15.436819710913051
-3.856359676035481e-13	-28.472341809720238
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954268927
-3.6376457401843254e-13	-28.64217727465492
-3.6376457401843254e-13	-28.64217795420163
-2.252453540352306e-08	-17.608687229938454
-1.6977229011505557e-08	-17.8914211062243
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795419505
-9.54077259424091e-06	-11.559940921981426
-3.6376457401843254e-13	-28.64217795427197
-1.441861574580372e-09	-20.356858398966224
-3.6376457401843254e-13	-28.64217795427197
-2.0275120471424657e-10	-22.318796848752378
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.088396288182139e-13	-28.499275962187152
-2.652845809136828e-07	-15.142465291537947
-3.6376457401843254e-13	-28.642174898908923
-3.6376457401843254e-13	-28.639153079398174
-4.0047409832766334e-12	-26.244859675712544
-3.6376457401843254e-13	-28.64217795427197
-1.0735393130012483e-09	-20.652590443485426
-3.2754472190088535e-08	-17.234233700360345
-8.285906402671905e-07	-14.003540910859865
-1.7988241840516395e-08	-17.833558679747885
-7.895217471465266e-07	-14.051837802755115
-2.28695830439829e-07	-15.290871830768241
-2.3412238427389376e-06	-12.964837920974901
-3.6376457401843254e-13	-28.642177954271727
-3.6376457401843254e-13	-28.64217795426839
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795426292
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177954215224
-3.6376457401843254e-13	-28.642177954271737
-3.6376457401843254e-13	-28.642177951555993
-3.6376457401843254e-13	-28.642177908790476
-3.6376457401843254e-13	-28.642177954271943
-3.6376457401843254e-13	-28.637857527858113
-3.6376457401843254e-13	-28.642172316305544
-3.888462163370576e-09	-19.365105833238864
-3.669842207898455e-13	-28.6272247322153
-6.690759057903506e-13	-27.537920993438924
-1.5295376076807088e-11	-24.881047485703903
-2.767309199402934e-06	-12.797636567696554
-1.2681077854459488e-09	-20.48597483456944
-3.6798342151200814e-13	-28.604488058682392
-3.6376457401843254e-13	-28.64217795427197
-1.3921102254288442e-07	-15.787271236769016
-5.837024807942015e-09	-18.959066424477502
-3.6376457401843254e-13	-28.64217795427197
-3.669842207898455e-13	-27.882315307609854
-1.3142892330009204e-10	-22.745828384748993
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177718136598
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177866869215
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.2580622921773994e-08	-17.239538529214485
-2.0157080932170501e-07	-15.417121645584805
-5.859308760403081e-09	-18.95527737087613
-3.6376457401843254e-13	-28.64217795427197
-5.4971749374743695e-11	-23.626200542103142
-3.6376457401843254e-13	-28.63803192366069
-3.6376457401843254e-13	-28.64217795427197
-7.645717392534834e-12	-25.551180307561786
-3.6376457401843254e-13	-28.64217795426817
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427168
-3.6376457401843254e-13	-28.642168878456395
-3.6376457401843254e-13	-28.64217795427197
-5.696126348375685e-10	-21.286666243235835
-3.6376457401843254e-13	-28.642177680376562
-3.6376457401843254e-13	-28.64217795427197
-9.284397639586217e-09	-18.494978041046664
-2.4270030429818235e-12	-26.98142214886615
-2.194411319322853e-12	-27.34436760878055
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217794815222
-3.6376457401843254e-13	-28.642040516756
-3.855430957822037e-08	-17.071210103279725
-3.6376457401843254e-13	-28.64217795427197
-3.6967817695909844e-11	-24.01448916428453
-3.0999561689837307e-07	-14.986708305752263
-3.6376457401843254e-13	-28.64217795427197
-3.4771457935178773e-10	-21.78013705331097
-3.1130125349165816e-06	-12.679921384558886
-3.6376457401843254e-13	-28.64217795427197
-9.901403585921287e-10	-20.733790055865338
-3.6376457401843254e-13	-28.642177916890883
-3.6376457401843254e-13	-28.64217795427197
-1.128647175718811e-11	-25.210065816359087
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64204671902355
-5.82461856524219e-12	-25.96343230667604
-3.6376457401843254e-13	-28.642152084176466
-3.5951266023626083e-06	-12.535933180923157
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64142681013901
-3.6376457401843254e-13	-28.642177947133423
-3.189989367102797e-08	-17.260643080179047
-1.0743447437233655e-07	-16.046384741668298
-3.009875682025154e-11	-24.255610177755415
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217793647171
-3.6376457401843254e-13	-28.64217795427197
-3.6387559632089506e-13	-28.485388351172944
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642174898661082
-2.311858604447936e-05	-10.6748852560398
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-4.931615671388556e-10	-21.431171777303405
-1.2592317105708517e-07	-15.88759073110509
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177849726504
-3.6376457401843254e-13	-28.628896933871495
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.643196855307451e-13	-28.639735613881726
-2.179663499690676e-08	-17.641507859828938
-3.6376457401843254e-13	-28.642177144710157
-1.0004774786409598e-12	-27.1719033689153
-1.2065409782380243e-10	-22.83263257433723
-6.688910536567505e-11	-23.42919967235714
-1.9425666630823457e-10	-22.36486008888809
-9.084788477053962e-12	-25.414856885797978
-1.6007266567807932e-08	-17.95019645358447
-1.692344597792328e-10	-22.50328838511398
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.642177094725476
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-3.6376457401843254e-13	-28.64217795427197
-1.7996854562163378e-09	-20.135469871209743
-3.6376457401843254e-13	-28.64217795427197
-3.6720626539477053e-13	-28.6317847003732
-4.723125110461801e-07	-14.565624199241004
-7.369646282118225e-09	-18.725824396062013
-9.645451104489666e-12	-25.350568139362327
-5.280115233929905e-11	-23.661381441208583
-1.1677326328118909e-09	-20.56804961530055
-1.8954258718117956e-09	-20.08378669356747
-3.6376457401843254e-13	-28.64217795414913
